id,text,label,is_reply,retweet_count,user,screen_name,source,in_reply_to_screen_name
1083,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,صالح آل صلاح,AlsalaahSaleh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1089,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,Fahd Baawadh,seefnet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1098,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,أنس,ii_xuz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1139,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,علوش الشهري,cvgf5566,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1170,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,قبلان مقبل المظيبري🇸🇦,abha999abh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1199,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,Faisal,AlatmiFaisal,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1209,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,إبراهيم السعيد🇸🇦,thadiqi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1322,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,سعدالسعيد🇸🇦(وحيد بدنيتي),l7KKfhvJSUM6FBX,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1332,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,OMAR ALOMAR,omar4495,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1335,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,abo anas,aboanas14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1341,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,حموو 2021 وودي 🇸🇦 الزعيم العآلمي 💙,moh_ksa_vip,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1348,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,🇸🇦🅼🅰🅹🅸🅳🇸🇦,magedsk949,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1357,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,عماد جمعان المالكي 🇸🇦💪,emad_jaman,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1370,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,رحالة بسيط,rhlaty,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1377,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,عبدالله المالكي,Almalki_NFC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1379,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,عبدالعزيز المطيري,abdullaziiz_7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1384,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,yanass.sa,YanassSa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1385,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,محمد المالكي,almalkym939,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1386,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,Mushabab Al Mutlaq,mmuns33,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1389,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,صـــــقـــــر 🇸🇦 MBS,saagr2000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1415,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,#ريتويت_الخرج 🇸🇦,q3600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1422,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,☄ ‏  dardoor   ☄⛈,dardoooor,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
1424,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,مهدي المهيمزي Ⓜ️,MMR819,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1426,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,خالد,c3Y8HkoHEPx4Vh3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1429,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,خالد,kaald1941,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1433,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,مـشـاريMBS🇸🇦,mesharym000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1434,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,🇸🇦مطلق🇸🇦,mutlaq99999,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1436,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,محمد عبد الرحمن الرشيد,sm_malrasheed,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1437,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,عبدالله الحميدي 🇸🇦,humaidyaa,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
1439,"RT @SPAregions: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,45,Dr. Jasser al-Furaih,l4aj,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
510,RT @wadihospital: غداً الأربعاء ١٤٤٣/٣/٧هـ..   رحلة فريقنا الصحي إلى مدارس قطاع البرّ شمال #وادي_الدواسر بالتعاون مع إدارة التعليم  بالمحاف…,,0,5,💥 صوت الوادي 🎤,alwadi_live,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
939,RT @wadihospital: غداً الأربعاء ١٤٤٣/٣/٧هـ..   رحلة فريقنا الصحي إلى مدارس قطاع البرّ شمال #وادي_الدواسر بالتعاون مع إدارة التعليم  بالمحاف…,,0,5,هند السويس ✨,Hind_Suwais,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
994,RT @wadihospital: غداً الأربعاء ١٤٤٣/٣/٧هـ..   رحلة فريقنا الصحي إلى مدارس قطاع البرّ شمال #وادي_الدواسر بالتعاون مع إدارة التعليم  بالمحاف…,,0,5,موقع المخاريم الرسمي,m5reem,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1094,RT @wadihospital: غداً الأربعاء ١٤٤٣/٣/٧هـ..   رحلة فريقنا الصحي إلى مدارس قطاع البرّ شمال #وادي_الدواسر بالتعاون مع إدارة التعليم  بالمحاف…,,0,5,مستشفى الحريق العام,alhariqhospital,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1112,RT @wadihospital: غداً الأربعاء ١٤٤٣/٣/٧هـ..   رحلة فريقنا الصحي إلى مدارس قطاع البرّ شمال #وادي_الدواسر بالتعاون مع إدارة التعليم  بالمحاف…,,0,5,تجمع الرياض الصحي الأول,Cluster1_Riyadh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
511,"تقرير أكاديمي دولي مركز ""تريندز"" ضمن أفضل عشرة مراكز بحثية بمنطقة الشرق الأوسط وشمال أفريقيا في التفاعل مع جائحة كو… https://t.co/lJ5asj23N1",,0,1,TRENDS Research & Advisory,TrendsRA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
512,@Eng_Alrawi_2 هل نفهم ان كوفيد 19. قد تم رشه من الجو,,1,0,سمير اميس,XH89q9AbZmAEN7m,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Eng_Alrawi_2
520,أنا والكحة أعداء للأبد إذا جتني مرة بالسنة تستمر معاي شهور والدكتورة تقول لو جتك بالمحاضرة راح أقضم وجهك عشان كوفيد… https://t.co/DZgDX7btPk,,0,0,َ,ii86a_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
522,RT @AlsaeedFajer: تخرّع الناس وأقناعهم بجاكم الذيب قد ينجح لو إنجازات معالي وزير الصحه في المرحله الأولى من #كوفيد اثمرت نتائج ايجابيه.ولكن…,,0,8,Hasan Mohammad,HasanMo09283594,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
524,RT @Poet04: استغرق الأمر اقل من 6 شهور حتى تتحول الحرب على كوفيد الى حرب على الغير ملقحين,,0,69,eros,erosnoon,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1869,RT @Poet04: استغرق الأمر اقل من 6 شهور حتى تتحول الحرب على كوفيد الى حرب على الغير ملقحين,,0,69,NAWAF,NawafB63738023,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
528,"RT @al_jazirah: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,2,MUBARAK OBEED,al__bawadi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1366,"RT @al_jazirah: #الصحة: أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,2,صالح سليمان الناصر,SalehAlNass,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",
530,#ياسر_الدوسري  تبي تاخذي لقاح كوفيد 19  جرعة اولى جرعه ثانيه تواصل خاص,,0,0,نواف العنزي,Mhmd11189,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
531,#الولايات_المتّحدة ستفتح في مطلع الشهر المقبل حدودها البرية أمام المسافرين المحصّنين ضدّ #كوفيد_19         https://t.co/UvykIlceEm,TRUE,0,0,صَـقْـرَ آلُآمآرٍآتٌ آلُآخـبْآرٍيَة,saqeremirates,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
533,#صباح_Iلخير  تبي تاخذي لقاح كوفيد 19  جرعة اولى جرعه ثانيه تواصل خاص,,0,0,نواف العنزي,Mhmd11189,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
536,@TawakkalnaApp السلام عليكم اذا تكرمت انا بنتي ماخذه الجرعتين   الاولى في مستشفى الامير ناصر بالغاط والثانيه في مرك… https://t.co/dA5gTmogPn,,1,0,Jeje,Jeje73554099,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TawakkalnaApp
537,RT @Eng_Alrawi_2: كذلك هناك شيئاً كبيراً يحدث في بيدفورد - ماساتشوستس قريب من هذا الموضوع   لقد قلت لكم جميعًا .. العام الماضي في إيطاليا .…,,0,27,شليويح القحطاني,stq9902,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
538,"برلمان  #بريطانيا #المملكة_المتحدة #لندن #كورونا : ""أحد أسوأ إخفاقات الصحة العامة التي شهدتها المملكة المتحدة على ا… https://t.co/Wq0JS7ZO9W",,0,1,أ. د. مَكرم خُوري-مَخّول Dr Makram Khoury-Machool,ProfMKM,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
541,RT @AlArabiya: #الولايات_المتّحدة ستفتح في مطلع الشهر المقبل حدودها البرية أمام المسافرين المحصّنين ضدّ #كوفيد_19         https://t.co/NbnN…,TRUE,0,4,سالم,nH3DwEYFKkJrhvf,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
544,RT @AlArabiya: #الولايات_المتّحدة ستفتح في مطلع الشهر المقبل حدودها البرية أمام المسافرين المحصّنين ضدّ #كوفيد_19         https://t.co/NbnN…,TRUE,0,4,Mushabab Al Mutlaq,mmuns33,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
549,RT @AlArabiya: #الولايات_المتّحدة ستفتح في مطلع الشهر المقبل حدودها البرية أمام المسافرين المحصّنين ضدّ #كوفيد_19         https://t.co/NbnN…,TRUE,0,4,Omar Kasis ♡,OmarKasis,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
548,#الولايات_المتّحدة ستفتح في مطلع الشهر المقبل حدودها البرية أمام المسافرين المحصّنين ضدّ #كوفيد_19         https://t.co/I9VxwRyVAT #العربية,TRUE,0,0,🇴🇲 ♔ ※ الـﹻۧ۬ﹻٰ۬ﹻٰ۬ــﹻۧ۬ﹻ۬ـحاكم ※ ♔ 🇴🇲,WahibiAssad,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
551,#الولايات_المتّحدة ستفتح في مطلع الشهر المقبل حدودها البرية أمام المسافرين المحصّنين ضدّ #كوفيد_19         https://t.co/sYlLC49O2P #العربية,TRUE,0,4,الأسواق العربية,AlArabiya_Bn,"<a href=""https://www.alarabiya.net"" rel=""nofollow"">Alarabiya Social Media Poster</a>",
552,#الولايات_المتّحدة ستفتح في مطلع الشهر المقبل حدودها البرية أمام المسافرين المحصّنين ضدّ #كوفيد_19         https://t.co/NbnNyI2ZZd #العربية,TRUE,0,4,العربية,AlArabiya,"<a href=""https://www.alarabiya.net"" rel=""nofollow"">Alarabiya Social Media Poster</a>",
574,@meaksa666 يسعدنا استقبال طلباتكم لشراء تأمين كوفيد-19 للسفر من التعاونية للمواطنين عبر القنوات التالية: - موقعنا ا… https://t.co/LynojcQ7Ce,TRUE,1,0,وحدة عناية العملاء,TawuniyaCare,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",meaksa666
635,"@Y1eeo تسوق منتجات موثوق بها. مكافآت صحية. أفضل قيمة شاملة، منتجات صحية.   #الصحة #الصحة_النفسية #المكملات #فيتامين… https://t.co/CFGVQXNfYT",Not,1,0,QTimayev,QTimayev,"<a href=""https://botbird.net"" rel=""nofollow"">Botbird tweets</a>",Y1eeo
678,"@Y1eeo تسوق منتجات موثوق بها. مكافآت صحية. أفضل قيمة شاملة، منتجات صحية.   #الصحة #الصحة_النفسية #المكملات #فيتامين… https://t.co/vzPqfq3fnF",Not,1,0,QTimayev,QTimayev,"<a href=""https://botbird.net"" rel=""nofollow"">Botbird tweets</a>",Y1eeo
689,روسيا تختبر نسخة من لقاح كوفيد-19 بشكل رذاذ يُعطى ببخاخ الأنف https://t.co/MXhzZHLBSO,TRUE,0,3,Reuters | عربي,araReuters,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
695,"RT @anawenmed: #الصحة: أكثر من (44,000,000) جرعة من لقاح #كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,6,N,nm11358,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
963,"RT @anawenmed: #الصحة: أكثر من (44,000,000) جرعة من لقاح #كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,6,Robert wells,Robertw75010593,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
967,"RT @anawenmed: #الصحة: أكثر من (44,000,000) جرعة من لقاح #كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,6,Mehedi Hassan,mahadi777737,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
969,"RT @anawenmed: #الصحة: أكثر من (44,000,000) جرعة من لقاح #كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,6,Sohan chy,nilpkorian,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
970,"RT @anawenmed: #الصحة: أكثر من (44,000,000) جرعة من لقاح #كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,6,Faizur Bdj,Faizurbdj,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1351,"RT @anawenmed: #الصحة: أكثر من (44,000,000) جرعة من لقاح #كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقعاً للتطعيم في كافة من…",TRUE,0,6,Philosopher Stone #SiguemeYTeSigoYa,Alfalquimi_K,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
700,"@Y1eeo تسوق منتجات موثوق بها. مكافآت صحية. أفضل قيمة شاملة، منتجات صحية.   #الصحة #الصحة_النفسية #المكملات #فيتامين… https://t.co/6lBMMPeky8",Not,1,0,QTimayev,QTimayev,"<a href=""https://botbird.net"" rel=""nofollow"">Botbird tweets</a>",Y1eeo
705,RT @makkahregion: #الصحة: أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة ⬇️ https://t.co/ibEr9gtkgX,TRUE,0,14,التاج 👑 ما يحتاج,amtaj_2000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
908,RT @makkahregion: #الصحة: أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة ⬇️ https://t.co/ibEr9gtkgX,TRUE,0,14,محرز صالح نصير MEHREZ SALEH NASSIER,mehrz_nseer,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
909,RT @makkahregion: #الصحة: أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة ⬇️ https://t.co/ibEr9gtkgX,TRUE,0,14,ام سطام,UmmSattam1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
998,RT @makkahregion: #الصحة: أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة ⬇️ https://t.co/ibEr9gtkgX,TRUE,0,14,T u r k i,3shawee,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1051,RT @makkahregion: #الصحة: أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة ⬇️ https://t.co/ibEr9gtkgX,TRUE,0,14,ملامح,EsmaanySs,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1301,RT @makkahregion: #الصحة: أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة ⬇️ https://t.co/ibEr9gtkgX,TRUE,0,14,بــنـي سـعـد الآن,bnisaad_now,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1355,RT @makkahregion: #الصحة: أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة ⬇️ https://t.co/ibEr9gtkgX,TRUE,0,14,{ صلاح الدين },SalahAbunaif,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1471,RT @makkahregion: #الصحة: أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة ⬇️ https://t.co/ibEr9gtkgX,TRUE,0,14,قمة 2030,summit2030,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1479,RT @makkahregion: #الصحة: أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة ⬇️ https://t.co/ibEr9gtkgX,TRUE,0,14,Abo Mohammed VIP45,manvip45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1512,RT @makkahregion: #الصحة: أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة ⬇️ https://t.co/ibEr9gtkgX,TRUE,0,14,عطيه الهذلي,123aass1234,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1621,RT @makkahregion: #الصحة: أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة ⬇️ https://t.co/ibEr9gtkgX,TRUE,0,14,خالد,kaald1941,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1625,RT @makkahregion: #الصحة: أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة ⬇️ https://t.co/ibEr9gtkgX,TRUE,0,14,الحنين🇸🇦❤️,Dh_2006,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1630,RT @makkahregion: #الصحة: أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة ⬇️ https://t.co/ibEr9gtkgX,TRUE,0,14,بندر العمري,bbb9996,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
707,#الصحة   أكثر من (44 مليون) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن #خذ_الخطوة https://t.co/FjuVrJypVf,TRUE,0,0,َمواقع جدة ❤️💙 ‏,jeddah_location,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
708,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (59) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (2) حالات وفيات رحمهم الله، وتسجيل (41) حالة تعا…",TRUE,0,676,Saleh,AsgherSaleh,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
733,"@Y1eeo تسوق منتجات موثوق بها. مكافآت صحية. أفضل قيمة شاملة، منتجات صحية.   #الصحة #الصحة_النفسية #المكملات #فيتامين… https://t.co/qOCzHR0LVP",Not,1,0,QTimayev,QTimayev,"<a href=""https://botbird.net"" rel=""nofollow"">Botbird tweets</a>",Y1eeo
741,وضع غير طبيعي ابدا : الرسم البياني للوفيات من كوفيد في اكتوبر: اللون الاخضر للفلسطينيين اللون الاحمر للاسرائليين  م… https://t.co/smtfgwM7j8,Not,0,24,د. نداء الخميس,NedaaAlkhamis,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
746,"RT @joufhealth: بفضل الله أكثر من (44,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن عبر أكثر من (587) موقع للتطعيم في كافة من…",TRUE,0,4,مـ ستشفـ ى النـ ساء والـ ولادة والأطـ فال بالجـ وف,jouf_mch,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
